id,player,from,to,position,height,weight,birth_date,colleges
cartema01,Maurice Carter,2004,2004,G,196,210,1976-10-12,LSU
cartere01,Reggie Carter,1981,1982,G,190,175,1957-10-10,"Hawaii, St. John's"
cartero01,Ron Carter,1979,1980,G,196,190,1956-08-31,Virginia Military Institute
cartevi01,Vince Carter,1999,2020,G-F,198,220,1977-01-26,UNC
cartewe01,Wendell Carter Jr.,2019,2023,C,208,270,1999-04-16,Duke
cartemi01,Michael Carter-Williams,2014,2023,G,196,190,1991-10-10,Syracuse
cartwbi01,Bill Cartwright,1980,1995,C,216,245,1957-07-30,San Francisco
cartyja01,Jay Carty,1969,1969,F,203,220,1941-07-04,Oregon State
carusal01,Alex Caruso,2018,2023,G,193,186,1994-02-28,Texas A&M
cashco01,Cornelius Cash,1977,1977,F,203,215,1952-03-03,Bowling Green
cashsa01,Sam Cash,1973,1973,F,203,230,1950-11-13,"San Bernardino Valley College, University of California, Riverside"
cassesa01,Sam Cassell,1994,2008,G,190,185,1969-11-18,Florida State
casspom01,Omri Casspi,2010,2019,F,206,225,1988-06-22,
catchha01,Harvey Catchings,1975,1985,C-F,206,218,1951-09-02,Hardin-Simmons University
catlete01,Terry Catledge,1986,1993,F,203,220,1963-08-22,University of South Alabama
catlesi01,Sid Catlett,1972,1972,F,198,230,1948-04-18,Notre Dame
catoke01,Kelvin Cato,1998,2007,C,211,255,1974-08-26,"University of South Alabama, Iowa State"
cattabo01,Bobby Cattage,1982,1986,F,206,250,1958-08-17,Auburn
caulewi01,Willie Cauley-Stein,2016,2022,F-C,213,240,1993-08-18,Kentucky
caupatr01,Troy Caupain,2019,2019,G,193,210,1995-11-29,Cincinnati
causwdu01,Duane Causwell,1991,2001,C,213,240,1968-05-31,Temple
cavanty01,Tyler Cavanaugh,2018,2019,F,206,238,1994-02-09,George Washington
cavenro01,Ron Cavenall,1985,1989,C,216,230,1959-04-30,Texas Southern
caverah01,Ahmad Caver,2022,2022,G,188,175,1996-09-12,Old Dominion
cebalce01,Cedric Ceballos,1991,2001,F,198,190,1969-08-02,Cal State Fullerton
celesjo01,John Celestand,2000,2000,G,193,178,1977-03-06,Villanova
cervial01,Al Cervi,1950,1953,G-F,180,170,1917-02-12,
chalmli01,Lionel Chalmers,2005,2005,G,183,180,1980-11-10,Xavier
chalmma01,Mario Chalmers,2009,2018,G,188,190,1986-05-19,Kansas
chambbi01,Bill Chamberlain,1973,1974,F,198,188,1949-12-16,UNC
chambwi01,Wilt Chamberlain,1960,1973,C,216,275,1936-08-21,Kansas
chambje01,Jerry Chambers,1967,1974,F,196,185,1943-07-18,"Trinidad State Junior College, Utah"
chambto01,Tom Chambers,1982,1998,F-C,208,220,1959-06-21,Utah
champju02,Julian Champagnie,2023,2023,F,203,220,2001-06-29,St. John's
champju01,Justin Champagnie,2022,2023,F,198,200,2001-06-29,Pitt
champmi01,Mike Champion,1989,1989,F,208,230,1964-04-05,Gonzaga
chandke01,Kennedy Chandler,2023,2023,G,183,171,2002-09-16,Tennessee
chandty01,Tyson Chandler,2002,2020,C,213,235,1982-10-02,
chandwi01,Wilson Chandler,2008,2020,F,203,235,1987-05-10,DePaul
chanedo01,Don Chaney,1969,1980,G,196,210,1946-03-22,Houston
chanejo01,John Chaney,1950,1950,F-C,190,185,1920-02-29,LSU
chapmre01,Rex Chapman,1989,2000,G,193,185,1967-10-05,Kentucky
chapmwa01,Wayne Chapman,1969,1972,G-F,198,190,1945-06-15,Western Kentucky
chapple01,Len Chappell,1963,1972,F-C,203,240,1941-01-31,Wake Forest
charlke01,Ken Charles,1974,1978,G,190,180,1951-07-10,Fordham
charllo01,Lorenzo Charles,1986,1986,F,201,225,1963-11-25,NC State
chealjo01,Joe Chealey,2019,2020,G,190,190,1995-11-01,College of Charleston
cheanca01,Calbert Cheaney,1994,2006,G-F,201,209,1971-07-17,Indiana
cheatzy01,Zylan Cheatham,2020,2022,F,196,220,1995-11-17,"San Diego State, Arizona State"
cheekma01,Maurice Cheeks,1979,1993,G,185,180,1956-09-08,West Texas A&M University
cheniph01,Phil Chenier,1972,1981,G,190,180,1950-10-30,California
cherrwi01,Will Cherry,2015,2015,G,183,185,1991-02-08,Montana
chievde01,Derrick Chievous,1989,1991,F,201,195,1967-07-03,Missouri
chilcpe01,Pete Chilcutt,1992,2000,F-C,208,230,1968-09-14,UNC
childjo01,Josh Childress,2005,2014,G-F,203,210,1983-06-20,Stanford
childra01,Randolph Childress,1996,1997,G,188,188,1972-09-21,Wake Forest
childch01,Chris Childs,1995,2003,G,190,195,1967-11-20,Boise State
chiozch01,Chris Chiozza,2019,2022,G,180,175,1995-11-21,Florida
chollle01,Leroy Chollet,1950,1951,F,188,190,1925-03-05,Canisius
choneji01,Jim Chones,1973,1982,C-F,211,220,1949-11-30,Marquette
chrisma01,Marquese Chriss,2017,2022,F,206,240,1997-07-02,Washington
chrisfr01,Fred Christ,1955,1955,G,193,210,1930-08-06,Fordham
chrisca01,Cal Christensen,1951,1955,F-C,196,210,1927-06-06,Toledo
chrisbo01,Bob Christian,1970,1974,C,208,255,1946-05-11,Grambling State University
chrisdo01,Doug Christie,1993,2007,G-F,198,200,1970-05-09,Pepperdine
chrisma02,Max Christie,2023,2023,G,198,190,2003-02-10,Michigan State
chrisdi01,Dionte Christmas,2014,2014,G,196,205,1986-09-15,Temple
chrisra01,Rakeem Christmas,2016,2017,F,206,250,1991-12-01,Syracuse
chrisse01,Semaj Christon,2017,2017,G,190,190,1992-11-01,Xavier
chrisjo01,Josh Christopher,2022,2023,G,196,215,2001-12-08,Arizona State
chrispa01,Patrick Christopher,2015,2015,G-F,196,209,1988-06-03,California
chubist01,Steve Chubin,1968,1970,G,188,200,1944-02-08,Rhode Island
churcro01,Robert Churchwell,1996,1996,G-F,198,195,1972-02-20,Georgetown
clarkar01,Archie Clark,1967,1976,G,188,175,1941-07-15,Minnesota
clarkca01,Carlos Clark,1984,1985,G,193,210,1960-08-10,Ole Miss
clarkri01,Dick Clark,1968,1969,G,193,190,1944-01-05,Eastern Kentucky University
clarkea01,Earl Clark,2010,2015,F,208,225,1988-01-17,Louisville
clarkga01,Gary Clark,2019,2022,F,198,225,1994-11-16,Cincinnati
clarkia01,Ian Clark,2014,2019,G,190,175,1991-03-07,Belmont
clarkke01,Keon Clark,1999,2004,F-C,211,220,1975-04-16,UNLV
clarkbr01,Brandon Clarke,2020,2023,F,203,215,1996-09-19,"San Jose State, Gonzaga"
clarkco01,Coty Clarke,2016,2016,F,201,232,1992-07-04,Arkansas
clarkjo01,Jordan Clarkson,2015,2023,G,193,194,1992-06-07,"Tulsa, Missouri"
clavegi01,Gian Clavell,2018,2018,G,193,185,1993-11-26,Colorado State
clavevi01,Victor Claver,2013,2015,F,206,224,1988-08-30,
clawsjo01,John Clawson,1969,1969,F,193,200,1944-05-15,Michigan
claxtch01,Charles Claxton,1996,1996,C,213,265,1970-12-13,Georgia
claxtni01,Nic Claxton,2020,2023,C,211,215,1999-04-17,Georgia
claxtsp01,Speedy Claxton,2002,2009,G,180,166,1978-05-08,Hofstra
cleamji01,Jim Cleamons,1972,1980,G,190,185,1949-09-13,Ohio State
cleavma01,Mateen Cleaves,2001,2006,G,188,205,1977-09-07,Michigan State
clemeba01,Barry Clemens,1966,1976,F,198,210,1943-05-01,Ohio Wesleyan University
clemoch01,Chris Clemons,2020,2020,G,175,180,1997-07-23,Campbell
clevean01,Antonius Cleveland,2018,2020,G,196,195,1994-02-02,SE Missouri State
cliftna01,Nat Clifton,1951,1958,C-F,198,220,1922-10-13,Xavier University of Louisiana
clossbi01,Bill Closs,1950,1952,F-C,196,195,1922-01-08,Rice University
closske01,Keith Closs,1998,2000,C,221,212,1976-04-03,Central Connecticut State University
cloydpa01,Paul Cloyd,1950,1950,G-F,188,180,1920-06-13,Wisconsin
cluggbo01,Bob Cluggish,1947,1947,C,208,235,1917-09-18,Kentucky
clydebe01,Ben Clyde,1975,1975,F,201,198,1952-06-10,Florida State
coffeam01,Amir Coffey,2020,2023,G,201,210,1997-06-17,Minnesota
cofferi01,Richard Coffey,1991,1991,F,198,212,1965-09-02,Minnesota
cofiefr01,Fred Cofield,1986,1987,G,190,190,1962-01-04,"Oregon, Eastern Michigan"
cokerjo01,John Coker,1996,2001,C,213,253,1971-10-28,Boise State
coleno01,Norris Cole,2012,2017,G,188,175,1988-10-13,Cleveland State University
colembe01,Ben Coleman,1987,1994,F,206,235,1961-11-14,"Minnesota, Maryland"
colemde01,Derrick Coleman,1991,2005,F-C,208,230,1967-06-21,Syracuse
colemec01,E.C. Coleman,1974,1979,F,203,225,1950-09-25,Houston Baptist University
colemja01,Jack Coleman,1950,1958,F-C,201,195,1924-05-23,Louisville
colemno01,Norris Coleman,1988,1988,F,203,210,1961-09-27,Kansas State
colesbi01,Bimbo Coles,1991,2004,G,185,180,1968-04-22,Virginia Tech
collija02,Jason Collier,2001,2005,C,213,260,1977-09-08,"Indiana, Georgia Tech"
colliar01,Art Collins,1981,1981,G,193,185,1954-04-14,St. Thomas University
collido02,Don Collins,1981,1987,F-G,198,190,1958-11-28,Washington State
collido01,Doug Collins,1974,1981,G-F,198,180,1951-07-28,Illinois State
collija01,James Collins,1998,1998,G,193,196,1973-11-05,Florida State
collija03,Jarron Collins,2002,2011,F-C,211,255,1978-12-02,Stanford
collija04,Jason Collins,2002,2014,C,213,255,1978-12-02,Stanford
colliji01,Jimmy Collins,1971,1972,G,188,175,1946-11-24,New Mexico State
collijo01,John Collins,2018,2023,F,206,235,1997-09-23,Wake Forest
collima01,Mardy Collins,2007,2010,G,198,220,1984-08-04,Temple
collish01,Sherron Collins,2011,2011,G,180,205,1987-03-18,Kansas
colliza01,Zach Collins,2018,2023,C-F,211,250,1997-11-19,Gonzaga
colliky01,Kyle Collinsworth,2018,2018,G-F,198,210,1991-10-03,BYU
collida01,Darren Collison,2010,2022,G,183,175,1987-08-23,UCLA
collini01,Nick Collison,2005,2018,F,208,255,1980-10-26,Kansas
colonjo01,Joe Colone,1949,1949,F,196,210,1924-01-23,Bloomsburg University of Pennsylvania
colsobo01,Bonzie Colson,2019,2019,F,198,224,1996-01-12,Notre Dame
colsose01,Sean Colson,2001,2001,G,183,175,1975-07-01,"Rhode Island, UNC Charlotte"
coltest01,Steve Colter,1985,1995,G,190,165,1962-07-24,New Mexico State
comanch01,Chance Comanche,2023,2023,F-C,208,210,1996-04-14,Arizona
combsgl01,Glen Combs,1969,1975,G,188,185,1946-10-30,Virginia Tech
combsle01,Leroy Combs,1984,1984,F,203,210,1961-01-01,Oklahoma State
comeajo01,John Comeaux,1968,1968,F,196,193,1943-09-15,Grambling State University
comegda01,Dallas Comegys,1988,1989,F,206,205,1964-08-17,DePaul
comlela01,Larry Comley,1964,1964,G,196,210,1939-08-17,Kansas State
congdje01,Jeff Congdon,1968,1972,G,185,180,1943-10-17,BYU
conlege01,Gene Conley,1953,1964,C-F,203,225,1930-11-10,Washington State
conlela01,Larry Conley,1968,1968,G,190,175,1944-01-22,Kentucky
conlemi01,Mike Conley,2008,2023,G,185,175,1987-10-11,Ohio State
conlied01,Ed Conlin,1956,1962,F-G,196,200,1933-09-02,Fordham
conloma01,Marty Conlon,1992,2000,F-C,208,224,1968-01-19,Providence
connapa01,Pat Connaughton,2016,2023,G,196,209,1993-01-06,Notre Dame
conneji01,Jimmy Conner,1976,1976,G,193,190,1953-03-20,Kentucky
connele01,Lester Conner,1983,1995,G,193,180,1959-09-17,Oregon State
connoch01,Chuck Connors,1947,1948,F-C,196,190,1921-04-10,Seton Hall
conrowi01,Will Conroy,2007,2013,G,188,195,1982-12-08,Washington
cookan01,Anthony Cook,1991,1996,F-C,206,205,1967-03-19,Arizona
cookbe01,Bert Cook,1955,1955,G-F,190,185,1929-04-26,Utah State University
cookbo01,Bobby Cook,1950,1950,G-F,178,155,1923-04-01,Wisconsin
cookbr01,Brian Cook,2004,2012,F,206,234,1980-12-04,Illinois
cookda02,Daequan Cook,2008,2013,G,196,205,1987-04-28,Ohio State
cookda01,Darwin Cook,1981,1989,G,190,184,1958-08-06,University of Portland
cookje01,Jeff Cook,1980,1988,F-C,208,215,1956-10-21,Idaho State University
cookno01,Norm Cook,1977,1978,F,203,210,1955-03-21,Kansas
cookom01,Omar Cook,2004,2005,G,185,190,1982-01-28,St. John's
cookqu01,Quinn Cook,2017,2021,G,185,180,1993-03-23,Duke
cookty01,Tyler Cook,2020,2022,F,203,255,1997-09-23,Iowa
cookech01,Charles Cooke,2018,2018,G,196,196,1994-07-01,Dayton
cookeda01,David Cooke,1986,1986,F,203,230,1963-09-27,Saint Mary's
cookejo01,Joe Cooke,1971,1971,G,190,175,1948-08-14,Indiana
cooksxa01,Xavier Cooks,2023,2023,F,203,183,1995-08-19,Winthrop University
cooleja01,Jack Cooley,2015,2018,F-C,206,260,1991-04-12,Notre Dame
coopech01,Chuck Cooper,1951,1956,F,196,210,1926-09-29,Duquesne
coopedu01,Duane Cooper,1993,1994,G,185,185,1969-06-25,USC
coopejo01,Joe Cooper,1982,1985,C-F,208,230,1957-09-01,"Howard University, Tulsa, Colorado"
coopemi01,Michael Cooper,1979,1990,G-F,201,170,1956-04-15,New Mexico
coopesh01,Sharife Cooper,2022,2022,G,185,180,2001-06-11,Auburn
coopewa01,Wayne Cooper,1979,1992,C-F,208,220,1956-11-16,New Orleans
copato01,Tom Copa,1992,1992,C,208,275,1964-10-30,Marquette
copelch01,Chris Copeland,2013,2016,F,206,239,1984-03-17,Colorado
copelho01,Hollis Copeland,1980,1982,F,198,180,1955-12-20,Rutgers University
copella01,Lanard Copeland,1990,1992,G,198,190,1965-07-16,Georgia State University
corbity01,Tyrone Corbin,1986,2001,G-F,198,210,1962-12-31,DePaul
corchch01,Chris Corchiani,1992,1994,G,183,185,1968-03-28,NC State
corleke01,Ken Corley,1947,1947,C,196,210,1920-05-10,University of Central Oklahoma
corlera01,Ray Corley,1950,1953,G,183,180,1928-01-14,Georgetown
cornepe01,Petr Cornelie,2022,2022,F,211,220,1995-07-26,
corzida01,Dave Corzine,1979,1991,C,211,250,1956-04-25,DePaul
costela01,Larry Costello,1955,1968,G,185,186,1931-07-02,Niagara University
costema01,Matt Costello,2018,2018,F,206,245,1993-08-05,Michigan State
cottobr01,Bryce Cotton,2015,2016,G,185,165,1992-08-11,Providence
cottoja01,Jack Cotton,1950,1950,F-C,201,200,1924-10-25,Wyoming
cottoja02,James Cotton,1998,1999,G,196,220,1975-12-14,Cal State Long Beach
coughjo01,John Coughran,1980,1980,F,201,225,1951-09-12,California
countme01,Mel Counts,1965,1976,C-F,213,230,1941-10-16,Oregon State
courtst01,Steve Courtin,1965,1965,G,185,188,1942-09-21,Saint Joseph's
courtjo01,Joe Courtney,1993,1997,F,203,235,1969-10-17,"Mississippi State, Southern Miss"
cousima01,Marcus Cousin,2011,2011,C,211,245,1986-12-18,"Seton Hall, Houston"
couside01,DeMarcus Cousins,2011,2022,C-F,208,270,1990-08-13,Kentucky
cousybo01,Bob Cousy,1951,1970,G,185,175,1928-08-09,Holy Cross
covinro01,Robert Covington,2014,2023,F-C,201,209,1990-12-14,Tennessee State
cowenda01,Dave Cowens,1971,1983,C-F,206,230,1948-10-25,Florida State
coxch01,Chubby Cox,1983,1983,G,188,180,1955-12-29,"Villanova, San Francisco"
coxjo01,Johnny Cox,1963,1963,G,193,180,1936-11-01,Kentucky
coxwe01,Wesley Cox,1978,1979,F,198,215,1955-01-27,Louisville
crabbal01,Allen Crabbe,2014,2020,G-F,196,212,1992-04-09,California
craigto01,Torrey Craig,2018,2023,G-F,201,221,1990-12-19,USC Upstate
crawfch01,Chris Crawford,1998,2004,F,206,235,1975-05-13,Marquette
crawffr01,Freddie Crawford,1967,1971,G-F,193,189,1941-12-23,St. Bonaventure
crawfja01,Jamal Crawford,2001,2020,G,196,185,1980-03-20,Michigan
crawfjo01,Joe Crawford,2009,2009,F,196,210,1986-06-17,Kentucky
crawfjo02,Jordan Crawford,2011,2018,G,193,195,1988-10-23,"Indiana, Xavier"
creekmi01,Mitch Creek,2019,2019,G,196,216,1992-04-27,
creigji01,Jim Creighton,1976,1976,F,203,200,1950-04-18,Colorado
creviro01,Ron Crevier,1986,1986,C,213,235,1958-04-14,Boston College
crislha01,Hal Crisler,1947,1947,F,190,215,1923-12-31,Iowa State
crispjo01,Joe Crispin,2002,2002,G,183,185,1979-07-18,Penn State
crissch01,Charlie Criss,1978,1985,G,173,165,1948-11-06,New Mexico State
critcru01,Russ Critchfield,1969,1969,G,178,150,1946-06-27,California
critewi01,Winston Crite,1988,1989,F,201,233,1965-06-20,Texas A&M
crittja01,Javaris Crittenton,2008,2009,G,196,200,1987-12-31,Georgia Tech
crockdi01,Dillard Crocker,1949,1953,F-G,193,205,1925-01-19,Western Michigan
croftbo01,Bobby Croft,1971,1971,C,208,200,1946-03-17,Tennessee
crompge01,Geoff Crompton,1979,1984,C,211,280,1955-07-04,UNC
crosbte01,Terry Crosby,1980,1980,G,193,195,1957-01-04,Tennessee
croshau01,Austin Croshere,1998,2009,F,206,235,1975-05-01,Providence
crossje01,Jeff Cross,1986,1986,F,208,240,1961-09-01,University of Maine
crosspe01,Pete Cross,1971,1973,C-F,206,230,1948-03-28,San Francisco
crossru01,Russell Cross,1984,1984,C,208,215,1961-09-05,Purdue
crossch01,Chink Crossin,1948,1950,G,185,165,1923-07-04,Penn
crottjo01,John Crotty,1993,2003,G,185,185,1969-07-15,Virginia
crowbi01,Bill Crow,1968,1968,G,185,180,1940-12-09,"Cerritos College, BYU, Westminster College of Utah"
crowma01,Mark Crow,1978,1978,F,201,210,1954-10-22,Duke
crowdco01,Corey Crowder,1992,1995,G-F,196,214,1969-04-13,Kentucky Wesleyan College
crowdja01,Jae Crowder,2013,2023,F,198,235,1990-07-06,Marquette
cuetoal01,Al Cueto,1970,1971,C-F,201,230,1946-08-02,"St. Gregory's University, Tulsa"
culveja01,Jarrett Culver,2020,2023,G,198,195,1999-02-20,Texas Tech
cumbeja01,Jarron Cumberland,2022,2022,G,196,205,1997-09-22,Cincinnati
cummipa01,Pat Cummings,1980,1991,F-C,206,230,1956-07-11,Cincinnati
cummite01,Terry Cummings,1983,2000,F,206,220,1961-03-15,DePaul
cummivo01,Vonteego Cummings,2000,2002,G,190,185,1976-02-29,Pitt
cunnibi01,Billy Cunningham,1966,1976,F-C,198,210,1943-06-03,UNC
cunnica01,Cade Cunningham,2022,2023,G,198,220,2001-09-25,Oklahoma State
cunnida01,Dante Cunningham,2010,2019,F,203,230,1987-04-22,Villanova
cunnidi01,Dick Cunningham,1969,1975,C,208,245,1946-07-11,Murray State
cunnija01,Jared Cunningham,2013,2016,G,193,195,1991-05-22,Oregon State
cunniwi01,William Cunningham,1998,1999,C,211,250,1974-03-25,Temple
curcira01,Radisav Ćurčić,1993,1993,C,208,275,1965-09-26,
curear01,Armand Cure,1947,1947,F,183,198,1919-08-01,Rhode Island
curetea01,Earl Cureton,1981,1997,F-C,206,210,1957-09-03,"Robert Morris University (PA), Detroit Mercy"
curlebi01,Bill Curley,1995,2001,F,206,220,1972-05-29,Boston College
currafr01,Fran Curran,1949,1950,G,183,175,1922-09-09,Notre Dame
curryde01,Dell Curry,1987,2002,G,193,190,1964-06-25,Virginia Tech
curryed01,Eddy Curry,2002,2013,C,213,295,1982-12-05,
curryja01,JamesOn Curry,2010,2010,G,190,190,1986-01-07,Oklahoma State
currymi01,Michael Curry,1994,2005,F-G,196,210,1968-08-22,Georgia Southern University
curryse01,Seth Curry,2014,2023,G,188,185,1990-08-23,"Liberty, Duke"
curryst01,Stephen Curry,2010,2023,G,188,185,1988-03-14,Davidson
cvetkra01,Rastko Cvetković,1996,1996,C,216,260,1970-06-22,
