id,player,from,to,position,height,weight,birth_date,colleges
fishede01,Derek Fisher,1997,2014,G,185,200,1974-08-09,Little Rock
fisheri01,Rick Fisher,1972,1972,F,196,215,1948-10-27,"Trinidad State Junior College, Colorado State"
fitchge01,Gerald Fitch,2006,2006,G,190,188,1982-08-12,Kentucky
fittsma01,Malik Fitts,2021,2022,F,203,230,1997-07-04,"South Florida, Saint Mary's"
fitzgbo01,Bob Fitzgerald,1947,1949,F-C,196,190,1923-03-14,Seton Hall
fitzgdi01,Dick Fitzgerald,1947,1948,F,188,175,1920-11-18,Fordham
fizerma01,Marcus Fizer,2001,2006,F,206,262,1978-08-10,Iowa State
fleisje01,Jerry Fleishman,1947,1953,G-F,188,190,1922-02-14,NYU
flemial01,Al Fleming,1978,1978,F,201,215,1954-04-05,Arizona
flemied01,Ed Fleming,1956,1960,G-F,190,189,1933-07-25,Niagara University
flemive01,Vern Fleming,1985,1996,G,196,185,1962-02-04,Georgia
florelu01,Luis Flores,2005,2005,G,188,200,1981-04-11,"Rutgers University, Manhattan College"
flowebr01,Bruce Flowers,1983,1983,F,203,225,1957-06-13,Notre Dame
floydsl01,Sleepy Floyd,1983,1995,G,190,170,1960-03-06,Georgetown
flynnjo01,Jonny Flynn,2010,2012,G,183,185,1989-02-06,Syracuse
flynnma01,Malachi Flynn,2021,2023,G,185,175,1998-05-10,"Washington State, San Diego State"
flynnmi01,Mike Flynn,1976,1978,G,188,180,1953-07-31,Kentucky
foglela01,Larry Fogle,1976,1976,G,196,205,1953-03-19,Canisius
foleyja01,Jack Foley,1963,1963,F,190,170,1939-04-19,Holy Cross
fontais01,Isaac Fontaine,2002,2002,G,193,210,1975-04-16,Washington State
fontale01,Levi Fontaine,1971,1971,G,193,190,1948-11-01,University of Maryland Eastern Shore
fontesi01,Simone Fontecchio,2023,2023,F,203,209,1995-12-09,
footeje01,Jeff Foote,2012,2012,C,213,265,1987-07-14,Cornell
forbebr01,Bryn Forbes,2017,2023,G,188,205,1993-07-23,Michigan State
forbega01,Gary Forbes,2011,2012,F,201,220,1985-02-25,"Virginia, UMass"
fordal03,Aleem Ford,2022,2022,F,203,220,1997-12-22,Wisconsin
fordal01,Alphonso Ford,1994,1995,G,185,190,1971-10-31,Mississippi Valley State University
fordal02,Alton Ford,2002,2004,F,206,275,1981-05-29,Houston
fordbo01,Bob Ford,1973,1973,F,201,228,1950-01-26,Purdue
fordch01,Chris Ford,1973,1982,G-F,196,190,1949-01-11,Villanova
forddo01,Don Ford,1976,1982,F,206,215,1952-12-31,"New Mexico, UC Santa Barbara"
fordja01,Jake Ford,1971,1972,G,190,180,1945-04-29,University of Maryland Eastern Shore
fordph01,Phil Ford,1979,1985,G,188,175,1956-02-09,UNC
fordsh02,Sharrod Ford,2006,2006,F,206,225,1982-01-09,Clemson
fordsh01,Sherell Ford,1996,1996,F,201,210,1972-08-26,University of Illinois at Chicago
fordtj01,T.J. Ford,2004,2012,G,183,165,1983-03-24,Texas
formado01,Donnie Forman,1949,1949,G,178,175,1926-01-17,NYU
forreba01,Bayard Forrest,1978,1979,C,208,235,1954-07-08,Grand Canyon University
forretr01,Trent Forrest,2021,2023,G,193,210,1998-06-12,Florida State
fortejo01,Joseph Forte,2002,2003,G,193,194,1981-03-23,UNC
fortsco01,Courtney Fortson,2012,2012,G,180,185,1988-05-23,Arkansas
fortsda01,Danny Fortson,1998,2007,F,201,260,1976-03-27,Cincinnati
fostefr01,Fred Foster,1969,1977,F,196,210,1946-03-18,Miami University
fostegr01,Greg Foster,1991,2003,F-C,211,240,1968-10-03,"UCLA, Texas-El Paso"
fosteje01,Jeff Foster,2000,2012,F-C,211,236,1977-01-16,Texas State University
fosteja01,Jimmy Foster,1975,1976,G,185,175,1951-12-16,UConn
fostemi02,Michael Foster Jr.,2023,2023,F,203,250,2003-01-16,
fostero01,Rod Foster,1984,1986,G,185,160,1960-10-10,UCLA
fotsian01,Antonis Fotsis,2002,2002,F,208,219,1981-04-01,
fournev01,Evan Fournier,2013,2023,G-F,201,205,1992-10-29,
foustla01,Larry Foust,1951,1962,C-F,206,215,1928-06-24,La Salle
fowleca01,Calvin Fowler,1970,1970,G,183,175,1940-02-11,Saint Francis University
fowleje01,Jerry Fowler,1952,1952,C,203,230,1927-06-20,Missouri
fowlktr01,Tremaine Fowlkes,2002,2005,F,203,220,1976-04-11,"California, Fresno State"
foxde01,De'Aaron Fox,2018,2023,G,190,185,1997-12-20,Kentucky
foxha01,Harold Fox,1973,1973,G,188,175,1949-08-29,Jacksonville University
foxji01,Jim Fox,1968,1977,C-F,208,230,1943-04-07,South Carolina
foxri01,Rick Fox,1992,2004,F-G,201,230,1969-07-24,UNC
foyera01,Randy Foye,2007,2017,G,193,213,1983-09-24,Villanova
foylead01,Adonal Foyle,1998,2009,C,208,250,1975-03-09,Colgate
frahmri01,Richie Frahm,2004,2008,G,196,210,1977-08-14,Gonzaga
francst01,Steve Francis,2000,2008,G,190,195,1977-02-21,Maryland
frankte01,Tellis Frank,1988,1994,F-C,208,225,1965-04-26,Western Kentucky
frankna01,Nat Frankel,1947,1947,F-G,183,195,1913-11-03,Brooklyn College
frankwi01,Bill Franklin,1973,1976,F,201,220,1949-10-19,Purdue
frankja01,Jamaal Franklin,2014,2015,G,196,191,1991-07-21,San Diego State
frankro01,Robert Franks,2021,2021,F,201,225,1996-12-18,Washington State
franzro01,Ron Franz,1968,1973,F,201,205,1945-10-20,Kansas
frazime01,Melvin Frazier,2019,2022,G,196,215,1996-08-30,Tulane
frazimi01,Michael Frazier,2020,2020,G,190,200,1994-03-08,Florida
fraziti01,Tim Frazier,2015,2022,G,183,170,1990-11-01,Penn State
fraziwa01,Walt Frazier,1968,1980,G,193,200,1945-03-29,Southern Illinois
fraziwi01,Will Frazier,1966,1969,C-F,201,210,1942-08-24,Grambling State University
fredean01,Anthony Frederick,1989,1992,F,201,205,1964-12-07,Pepperdine
fredeji01,Jimmer Fredette,2012,2019,G,188,195,1989-02-25,BYU
freewo01,World B. Free,1976,1988,G,188,185,1953-12-09,Guilford College
kanteen01,Enes Freedom,2012,2022,C,208,250,1992-05-20,Kentucky
freeljo01,Joel Freeland,2013,2015,F-C,208,250,1987-02-07,
freemdo01,Donnie Freeman,1968,1976,G,190,185,1944-07-18,Illinois
freemga01,Gary Freeman,1971,1971,F,206,210,1948-07-25,Oregon State
freemro01,Rod Freeman,1974,1974,F,201,225,1950-11-05,Vanderbilt
freijma01,Matt Freije,2005,2007,F,208,240,1981-10-02,Vanderbilt
freyfr01,Frido Frey,1947,1947,F,188,195,1921-10-26,Long Island University
frienla01,Larry Friend,1958,1958,G-F,193,185,1935-04-14,California
frinkpa01,Pat Frink,1969,1969,G,193,195,1945-02-18,Colorado
fritsji01,Jim Fritsche,1954,1955,F-C,203,210,1931-12-10,Hamline University
fryech01,Channing Frye,2006,2019,C-F,213,255,1983-05-17,Arizona
fryerbe01,Bernie Fryer,1974,1975,G,190,185,1949-12-25,BYU
fucarfr01,Frank Fucarino,1947,1947,F,188,175,1920-07-24,Long Island University
fuetshe01,Herm Fuetsch,1948,1948,G,183,170,1918-07-06,
fulksjo01,Joe Fulks,1947,1954,F-C,196,190,1921-10-26,Murray State
fulleca01,Carl Fuller,1971,1972,C,206,225,1946-01-10,Bethune-Cookman College
fullehi01,Hiram Fuller,2004,2004,F,206,240,1981-05-15,Fresno State
fulleto02,Todd Fuller,1997,2001,C,211,255,1974-07-25,NC State
fulleto01,Tony Fuller,1981,1981,G,193,180,1958-09-04,"Vincennes University, Pepperdine"
fultzma01,Markelle Fultz,2018,2023,G,190,209,1998-05-29,Washington
fundela01,Lawrence Funderburke,1998,2005,F,206,230,1970-12-15,"Indiana, Ohio State"
furlote01,Terry Furlow,1977,1980,G-F,193,190,1954-10-18,Michigan State
